decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
19,360.0,0.4182880995795131,-0.4182880995795131,1.0,1.0,20.0,1.0,1.0,14.0,True,7.394080171650042,8.367277094728514,0.17042297217994928,0.18761960992123933,0.0006685595743675515,0.02237871500591819,0.1885508731222418,768,24,40,22139.317799999844
20,380.0,-0.11823419202119112,0.11823419202119112,1.0,1.0,14.0,1.0,1.0,9.0,True,7.265810653272818,7.396956286796974,0.16909868083894253,0.16030376420821996,0.0006493940278118086,0.020862616526965912,0.1682680107424411,768,24,40,22443.08589999855
21,400.0,0.24100921489298344,-0.24100921489298344,1.0,1.0,9.0,1.0,1.0,14.0,True,6.367215064646263,7.291423746507461,0.1441387601371389,0.21240153151265986,0.00045491482167258566,0.017866960812870484,0.16776329970193601,768,24,40,21741.37009998958
22,420.0,0.21768073910789099,-0.21768073910789099,1.0,1.0,14.0,1.0,1.0,14.0,False,6.900368377359314,6.900368377359314,0.1598093195061665,0.15909267069691851,0.0006321691698556673,0.021232999277111586,0.17716687232170336,768,24,40,23567.42039999517
23,440.0,-0.1441387601371389,0.1441387601371389,1.0,1.0,14.0,1.0,1.0,11.0,True,6.099178748319762,6.9365306864400385,0.13970547003555112,0.16858259586297208,0.0006560642570687694,0.021828728536955822,0.16067347003039797,768,24,40,22855.904999989434
24,460.0,0.32236401436966844,-0.32236401436966844,1.0,1.0,11.0,1.0,1.0,6.0,True,5.5476319926089745,6.0872300425056896,0.12750492739723995,0.14098747842508602,0.0006922415595208085,0.020802302224463068,0.1516151086787886,768,24,40,21749.154199991608
25,480.0,0.0934687077824492,-0.0934687077824492,1.0,1.0,6.0,1.0,1.0,12.0,True,7.2876656831340005,12.011289423769128,0.17184055253164843,0.12709462243292363,0.0006471648348574948,0.021194613727111105,0.1469110403050663,768,24,40,21762.749699992128
26,500.0,-0.08026006753789261,0.08026006753789261,1.0,1.0,12.0,1.0,144.0,14.0,True,1.2528387008554893,7.351513878101267,0.0,0.4756777681061067,0.0008539605052872446,0.025574433426253308,0.284403954537531,768,24,40,21768.38989999669
27,520.0,0.632053988694679,-0.632053988694679,1.0,144.0,14.0,1.0,145.0,12.0,True,1.1992035206086866,1.2172752629454777,0.0,0.45110935021803017,0.000602068629037226,0.021655365598585028,0.2849434475918818,768,24,40,22518.579700001283
28,540.0,0.8043143671238795,-0.8043143671238795,1.0,145.0,12.0,1.0,264.0,9.0,True,0.8596642824609833,8.727768693602542,0.0,0.30840044624274016,0.00047271458369270696,0.01950384217959184,0.2334090983016488,768,24,40,23359.195400000317
29,560.0,0.4117288315028418,-0.4117288315028418,1.0,264.0,9.0,1.0,251.0,7.0,True,0.42859378996571385,0.4527495491864228,0.0,0.1573058110087004,0.00033744192940148764,0.015576745609369261,0.10723332936028326,768,24,40,21840.76599999389
30,580.0,0.15816550658200867,-0.15816550658200867,1.0,251.0,7.0,1.0,338.0,4.0,True,0.39313148400264486,1.8741482862059968,0.0,0.14288300351909128,0.00019743968374191228,0.011005243504022917,0.10341668328962406,768,15,40,21759.45070000307
31,600.0,0.29677892991458066,-0.29677892991458066,1.0,338.0,4.0,1.0,391.0,5.0,True,0.2291255068862127,0.7336006249170938,0.0,0.08447085393927409,7.647318723783304e-05,0.007133833062909663,0.05865433526290788,768,13,40,21752.127800005837
32,620.0,0.023222139599965885,-0.023222139599965885,1.0,391.0,5.0,1.0,389.0,5.0,True,0.1961563751085295,0.1963046725901408,0.0,0.07793085309203888,3.117609900940956e-05,0.004816797338254475,0.03967114694426356,768,9,40,21826.78560000204
33,640.0,0.13908055194769986,-0.13908055194769986,1.0,389.0,5.0,1.0,526.0,9.0,True,0.18627236764343913,1.3652200611199254,0.0,0.07434349575196393,0.0002177884322709074,0.01150111831464948,0.03322960749409313,768,9,40,23187.397500005318
34,660.0,0.04960588688845746,-0.04960588688845746,1.0,526.0,9.0,1.0,1000.0,3.0,True,0.14683398491125757,0.1611596496393766,0.0,0.0661913362910127,2.363058592007175e-05,0.0038765336532192007,0.013978700610830737,768,15,40,22066.027700013365
35,680.0,0.06337091801105998,-0.06337091801105998,1.0,1000.0,3.0,1.0,396.0,11.0,True,0.13744436815096536,0.16340906829066776,0.0,0.055881794657034335,0.00028465444323208484,0.013121532190453786,0.019987689972255012,768,13,40,21957.898299995577
36,700.0,0.06664804366300814,-0.06664804366300814,1.0,396.0,11.0,1.0,576.0,11.0,True,0.1339654289657204,0.531989799656967,0.0,0.05122072256344836,0.00036311781981227654,0.01553501753667847,0.02426162744257813,768,16,40,22526.955000008456
37,720.0,0.03461829663137905,-0.03461829663137905,1.0,576.0,11.0,1.0,424.0,5.0,True,0.12506293115540124,0.1291792158528748,0.0,0.04837393926281948,0.00029830345022757097,0.014841713372077674,0.02234898362521086,768,19,40,21732.35510000086
38,740.0,0.05320275851408951,-0.05320275851408951,1.0,424.0,5.0,2.0,109.0,2.0,True,0.08110021112215801,0.12203094824504052,0.0,0.0306264900140377,2.786315369487313e-05,0.00422326901603717,0.01928996802018515,768,9,40,23066.765900002792
39,760.0,0.051199783469201066,-0.051199783469201066,2.0,109.0,2.0,3.0,105.0,7.0,True,0.05132490823743942,0.24049485502009957,0.0,0.019405853612261124,6.969173134880804e-06,0.002001942143229266,0.012373817550219553,768,8,40,23050.13059999328
40,780.0,0.01697963372862432,-0.01697963372862432,3.0,105.0,7.0,5.0,80.0,12.0,True,0.0340289596961563,0.03960854833796482,0.0,0.013429314138647896,1.395069666305223e-06,0.0007793320837313681,0.007142430025534397,768,12,40,21793.853299997863
41,800.0,0.023136932999477722,-0.023136932999477722,5.0,80.0,12.0,1.0,167.0,4.0,True,0.020671558557633758,0.023675452340486493,0.0,0.007683904976875056,8.870079219004987e-07,0.0007937468371192853,0.005286008445445635,768,18,40,21743.6686999863
42,820.0,0.011246627225773409,-0.011246627225773409,1.0,167.0,4.0,1.0,157.0,3.0,True,0.01071789887214492,0.02121702543309593,0.0,0.0040851422698324315,3.212270922481018e-07,0.00044562279825372686,0.0025411897906350944,768,8,40,21763.16919999954
43,840.0,0.004289928314392455,-0.004289928314392455,1.0,157.0,3.0,1.0,157.0,3.0,False,0.006229025802937316,0.006229025802937316,0.0,0.0023819724437089463,1.5017434472007503e-07,0.0003101603791224196,0.0014620774286250218,768,7,40,22050.609700003406
44,860.0,0.003796004231844563,-0.003796004231844563,1.0,157.0,3.0,1.0,130.0,3.0,True,0.002423029022863537,0.004475955769706337,0.0,0.0008440661899840052,4.5707248693314056e-08,0.00015540341284856998,0.0007339824979216606,768,7,40,23494.894700008444
45,880.0,0.00043806585745187476,-0.00043806585745187476,1.0,130.0,3.0,1.0,145.0,3.0,True,0.0019984531113012255,0.007059996914153035,0.0,0.0008443578136933638,1.3947514663071914e-08,9.33112085328083e-05,0.0003094585336212364,768,7,40,22070.097300005727
46,900.0,0.001017386837702361,-0.001017386837702361,1.0,145.0,3.0,1.0,145.0,3.0,False,0.0016091772657453247,0.0016091772657453247,0.0,0.0006689775353862614,6.2424398677324116e-09,6.612019661990696e-05,0.00027109734617544707,768,7,40,21811.242700001458
47,920.0,0.0009868255929177394,-0.0009868255929177394,1.0,145.0,3.0,1.0,145.0,3.0,False,0.0011549856567161759,0.0011549856567161759,0.0,0.0004915013304525928,4.767448001326357e-09,5.953677065498106e-05,0.00017188764685096384,768,6,40,21782.32189999835
48,940.0,0.00043559175173868425,-0.00043559175173868425,1.0,145.0,3.0,1.0,145.0,3.0,False,0.0008583187222462822,0.0008583187222462822,0.0,0.0003694759855193297,3.3317497775119206e-09,5.024636990268706e-05,0.00011930011621207256,768,5,40,21768.56029999908
49,960.0,0.0004993549326854918,-0.0004993549326854918,1.0,145.0,3.0,1.0,145.0,3.0,False,0.0007270317327928274,0.0007270317327928274,0.0,0.00031083328210286255,2.5700852638611916e-09,4.427470387560252e-05,0.00010531376688182506,768,5,40,22983.83090000425
50,980.0,0.0003887968804292541,-0.0003887968804292541,1.0,145.0,3.0,1.0,145.0,3.0,False,0.000566029206021186,0.000566029206021186,0.0,0.0002401799533885196,1.9896955930234066e-09,3.900485082561854e-05,8.562950533228637e-05,768,4,40,22352.13549999753
51,1000.0,0.00023836329796722566,-0.00023836329796722566,1.0,145.0,3.0,1.0,145.0,3.0,False,0.00044380453541539687,0.00044380453541539687,0.0,0.00018885118958564818,1.4503559619162453e-09,3.345899212566413e-05,6.60731491248622e-05,768,3,40,21912.3768999998
52,1020.0,0.0002818608725192462,-0.0002818608725192462,1.0,145.0,3.0,1.0,145.0,3.0,False,0.00039386908838258264,0.00039386908838258264,0.0,0.00016676399656034846,1.0932136014999796e-09,2.9015007675216344e-05,6.031923098985572e-05,768,3,40,22463.503799997852
53,1040.0,0.0001627904981660322,-0.0001627904981660322,1.0,145.0,3.0,1.0,145.0,3.0,False,0.00029683367471437073,0.00029683367471437073,0.0,0.00012061496950082074,8.211393654583003e-10,2.5635240070606906e-05,5.55873129254201e-05,768,3,40,21815.520800009836
54,1060.0,0.00015868629873239115,-0.00015868629873239115,1.0,145.0,3.0,1.0,145.0,3.0,False,0.0002624612026427359,0.0002624612026427359,0.0,0.00010756766468631441,6.207169769662404e-10,2.202342771831867e-05,4.731345893056773e-05,768,4,40,22714.928000001237
55,1080.0,0.0001340334089263706,-0.0001340334089263706,1.0,145.0,3.0,1.0,145.0,3.0,False,0.0004812717290370571,0.0004812717290370571,6.291054376106331e-06,9.002063034273533e-05,4.812226762866859e-10,1.9421503532011906e-05,4.957866885380747e-05,768,4,40,23444.960600012564
56,1100.0,9.900186125832988e-05,-9.900186125832988e-05,1.0,145.0,3.0,1.0,145.0,3.0,False,0.0007735424375962675,0.0007735424375962675,1.5182774006916588e-05,6.17422837294157e-05,3.6606046324421814e-10,1.693350898207404e-05,4.273958865150762e-05,768,5,40,21779.121699990355
57,1120.0,7.167049773215695e-05,-7.167049773215695e-05,1.0,145.0,3.0,1.0,145.0,3.0,False,0.0007905582564718994,0.0007905582564718994,1.5182774006916588e-05,7.018916582097745e-05,2.839078287309608e-10,1.434068497820963e-05,4.286328639670637e-05,768,5,40,21731.59029999806
58,1140.0,9.55618702960237e-05,-9.55618702960237e-05,1.0,145.0,3.0,1.0,156.0,3.0,True,0.0009092146661631165,0.0018301347755861346,0.0,0.00035124969080015946,3.9691074607916135e-09,5.3938275810557964e-05,0.0002066359024135817,768,5,40,21735.23460001161
59,1160.0,0.0005602817523708836,-0.0005602817523708836,1.0,156.0,3.0,1.0,164.0,3.0,True,0.0010861350331886257,0.008536261918600258,0.0,0.0004282070810788241,1.1427795331581678e-09,2.7855612619130345e-05,0.0002296980154403144,768,5,40,21851.50849999627
60,1180.0,0.0005846574254633197,-0.0005846574254633197,1.0,164.0,3.0,1.0,184.0,3.0,True,0.0021775622135873766,0.002384019010796593,0.0,0.0008591389262733173,1.532135262283505e-08,0.0001075829126980702,0.00045897793398828543,768,6,40,23334.083299996564
